Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
623	534.3067	278.83878	1187.2006	188.86778	500.0	18.320135	2.8775005	51.122807	8.127317	6240000	5.9604645e-08	119.97475	-0.009763552	-47.2677	0.40656132	0.08426714	0.0842	1.0	7079.376690864563
624	517.7745	265.77438	1070.3905	144.24164	432.57895	20.413324	3.4652314	28.349909	7.3536787	6250000	2.9802322e-08	82.61591	-0.0063038273	-5.3701496	0.54447454	0.102318384	0.0647	3.0	7090.012320756912
625	694.7691	267.39542	1271.5022	290.0282	785.1818	19.760258	5.3754935	30.739021	6.1195054	6260000	6.0535967e-09	48.7322	-0.0030014797	-3.661624	0.3276773	0.11854786	0.112100005	2.0	7100.4227685928345
626	473.17014	287.28265	1024.0807	32.682503	512.05884	18.268387	5.343444	26.852283	1.7619683	6270000	-1.322478e-07	51.57209	-0.0071760044	-3.1323853	0.31822696	0.10684096	0.108	1.0	7111.167424440384
627	377.10916	279.18118	923.01013	53.963757	500.0	15.4723625	6.894103	26.334908	0.2323823	6280000	9.476207e-08	66.32626	-0.0004962181	-2.220399	0.25943297	0.120640755	0.1357	1.0	7121.61706328392
628	318.0149	248.16243	931.8878	56.35464	423.33334	15.215278	6.615497	24.701635	-6.2594604	6290000	5.9604645e-08	47.431633	-0.0032124175	-3.0241852	0.23099107	0.10991338	0.13579999	1.0	7132.133334636688
629	289.92133	158.48885	698.22784	35.975437	269.76666	15.525794	6.226351	24.579752	2.4714289	6300000	4.0978193e-08	90.57854	-0.0073880646	-13.429485	0.3220025	0.13897385	0.1184	1.0	7142.7025899887085
630	663.75385	351.8203	1255.5331	136.54375	705.1	16.209953	7.6136537	27.821316	4.1702194	6310000	-3.9115548e-08	63.2193	-0.0045542615	-3.2529554	0.29718852	0.20660625	0.1254	1.0	7153.355823516846
631	578.8673	417.0869	1389.1687	16.007044	625.0	19.859272	7.0498166	32.24182	-5.775941	6320000	8.940697e-08	61.460407	-0.0012130747	-8.153512	0.27139288	0.1614629	0.1338	1.0	7163.991550445557
632	822.89246	600.7849	2074.5996	50.965073	578.2143	20.756979	5.422013	26.23553	4.6443596	6330000	2.0489097e-08	126.934944	-0.005312413	-29.486374	0.49076334	0.08927936	0.0886	1.0	7174.599807500839
633	688.52374	422.12433	1313.628	126.39439	736.1111	21.035818	7.7972264	41.61787	-0.020331204	6340000	5.401671e-08	72.69678	0.0010579871	-15.808665	0.22140002	0.16103074	0.1463	1.0	7185.084849357605
634	423.21747	345.608	1391.3455	35.97565	431.5263	18.462246	7.5569453	27.776209	-5.5100045	6350000	7.8231096e-08	81.725235	-0.0020803027	-1.4617405	0.31882665	0.13471988	0.1221	1.0	7195.751624822617
635	348.57086	269.9086	1094.1666	11.992144	526.3158	14.788537	7.552182	27.493336	4.5082216	6360000	5.5879354e-08	58.19087	-0.0006390172	-4.7723465	0.14695123	0.29236835	0.166	1.0	7206.342397689819
636	279.47598	262.66504	940.3468	49.11633	520.6875	11.920275	6.952587	25.769125	-3.4915373	6370000	-4.8428774e-08	36.214607	0.0033772648	-4.926947	0.10236273	0.33408028	0.1777	1.0	7216.783910036087
637	452.51492	368.3646	1502.5646	29.979584	567.6429	15.029553	6.313191	25.270243	-3.527468	6380000	-7.4505806e-08	60.980434	0.005222868	-3.1633825	0.19698189	0.40096092	0.1782	1.0	7227.5037252902985
638	329.8989	274.0241	1336.4427	70.42568	311.73077	17.0304	5.8812814	27.260414	1.6155211	6390000	-3.259629e-08	86.496414	0.0041221557	-5.7828503	0.24494177	0.3768391	0.1711	1.0	7238.235822677612
639	567.24524	395.17667	1366.9099	87.94101	625.0	18.217924	6.839248	29.575752	3.3020806	6400000	-7.450581e-09	62.021618	0.010387481	-1.03829	0.2203487	0.36090118	0.2	1.0	7248.889954805374
640	290.2019	184.0377	908.11847	53.962677	351.6087	17.779177	6.4133515	28.86736	3.8931284	6410000	-7.357448e-08	68.40008	0.025398318	-5.0507994	0.17263089	0.5431542	0.2279	1.0	7259.369748830795
641	422.15955	327.03436	1228.3275	132.13354	455.6316	16.852673	5.9117393	27.457928	4.385919	6420000	-1.8626451e-09	57.2507	0.018714396	-1.8386679	0.18827677	0.45400786	0.2175	1.0	7269.811966180801
642	467.0085	325.98575	1301.006	137.90129	484.92856	17.879313	5.197514	28.043755	7.110099	6430000	-9.49949e-08	72.02573	0.028063215	-0.5580931	0.22164015	0.4442687	0.24069999	1.0	7280.163221359253
643	487.5235	307.3058	1138.1406	38.271545	625.0	16.789562	5.513662	38.634014	6.646267	6440000	2.9802322e-08	54.972317	0.028194442	-3.134697	0.12612891	0.59544116	0.2158	1.0	7290.590296506882
644	413.9632	254.05629	952.2007	35.975224	556.9375	15.192614	5.5614896	55.191517	4.7075953	6450000	1.8626451e-09	44.481293	0.020878192	-2.6974354	0.11458867	0.51477236	0.1964	1.0	7301.282212018967
645	529.5714	371.00305	1426.3037	101.62855	496.5625	16.932405	4.4550877	27.888983	6.008251	6460000	1.5459955e-07	102.15671	0.024480253	-13.779436	0.17298278	0.5287683	0.21700001	1.0	7311.717839717865
646	391.3336	283.82846	1043.4703	50.9639	425.21054	18.768974	7.352304	117.42408	7.357706	6470000	-6.7055225e-08	94.84872	0.01674467	-27.150925	0.12087753	0.527549	0.1813	1.0	7322.302530288696
647	522.6269	273.4074	1207.0243	229.04791	344.82758	22.684984	5.4025207	39.130363	7.8110523	6480000	-6.0535967e-09	148.99251	0.04709346	-42.643875	0.27347046	0.49199468	0.26590002	1.0	7332.721036911011
648	672.6518	554.03955	1462.4532	17.987257	645.61536	20.51562	9.658929	49.95295	7.814544	6490000	-5.4948032e-08	64.60564	0.04424383	-5.588848	0.1566413	0.39660102	0.2594	1.0	7343.155190229416
649	745.78937	579.8126	2162.6882	53.961506	597.8461	22.243519	8.767073	53.447468	7.8661866	6500000	9.778887e-08	63.696148	0.038263038	-4.165373	0.15457177	0.49319312	0.2351	1.0	7353.7410798072815
650	584.4618	373.60492	1430.8248	183.8638	528.9375	22.759462	8.964571	53.125507	3.2017171	6510000	1.9464642e-07	65.30501	0.04106348	-4.9261866	0.1645183	0.4379285	0.23990001	1.0	7364.253627061844
651	618.4745	425.03235	1395.6105	131.98125	714.2857	17.412157	7.6118	33.559074	7.5201197	6520000	-5.5879354e-08	58.378128	0.03159424	54.37267	0.07781263	0.39536524	0.1963	1.0	7374.744089841843
652	599.09235	514.7414	1785.8381	152.53877	487.4375	23.265392	6.5835886	38.788486	8.862425	6530000	-3.3527613e-08	107.45506	0.02927718	-6.9032	0.22753595	0.27153707	0.2406	1.0	7385.223838329315
653	628.0248	344.7066	1235.3085	159.51926	702.9	21.796448	7.4139557	44.438354	9.463608	6540000	1.1175871e-08	82.63971	0.047207247	-14.959116	0.16630405	0.3716468	0.2554	1.0	7395.6737678050995
654	687.77484	446.60425	1522.0109	145.99663	671.0	21.323645	6.0123067	33.742275	-14.281663	6550000	-1.4947727e-07	82.568	0.036238775	-10.197521	0.15594359	0.48526686	0.24299999	1.0	7406.153123140335
655	420.98306	218.6674	973.8849	17.89219	434.78262	20.277977	5.7372403	36.822746	7.607013	6560000	-2.6077032e-08	74.366936	0.04416783	-9.941739	0.11594139	0.5899308	0.23609999	1.0	7416.984697341919
656	497.6775	384.50537	1568.9485	146.69629	415.75	20.567297	5.1856446	35.08163	7.3871126	6570000	5.029142e-08	57.376663	0.03421883	-2.6252184	0.081565484	0.8926859	0.18180001	1.0	7427.9770674705505
657	369.3554	286.9753	1058.3799	38.97256	494.22223	16.988474	5.9116797	41.765263	8.566825	6580000	1.3783574e-07	49.297714	0.029504396	-6.6353254	0.060022827	0.55133885	0.1766	1.0	7438.602052927017
658	406.81363	240.3757	830.4784	78.81523	593.75	15.530998	4.860179	32.305496	6.619747	6590000	1.2107193e-07	44.841568	0.040476017	-11.627221	0.028117683	0.7036463	0.18669999	1.0	7449.143855333328
659	426.66833	351.72272	1502.5078	35.974483	476.1905	15.840881	5.776861	37.44477	-1.563062	6600000	-8.940697e-08	51.769756	0.020117266	-4.4194345	0.05762745	0.8055747	0.1685	1.0	7459.606473684311
660	520.02594	357.92407	1170.8107	3.168371e-06	630.1667	16.645926	5.574439	37.117172	7.723281	6610000	-1.8067658e-07	49.26744	0.024469921	-2.2656727	0.062996335	0.88694024	0.1832	1.0	7470.2263786792755
661	380.70053	244.07025	934.36316	41.223263	457.75	15.927611	5.525006	29.62814	7.1278095	6620000	-4.4703484e-08	35.66421	0.04215566	34.898453	0.045570023	31299.238	0.1881	1.0	7480.7826635837555
662	339.88528	280.9462	1222.5029	74.92479	348.09525	10.540823	4.9877605	54.59338	-26.58714	6630000	-9.872019e-08	109.67485	-0.0024400621	-22.243668	0.0024352525	0.8875215	0.1461	1.0	7491.285060882568
663	419.0051	392.63715	1496.1682	1.6759666e-05	454.54544	12.426392	5.1531086	47.47035	-30.751165	6640000	-1.3783574e-07	91.96565	0.0040127197	-13.3043	0.0026030804	1.0288028	0.1406	1.0	7501.798759698868
664	468.37518	306.31378	1195.938	23.376266	560.8	13.55978	5.3785524	42.599094	-20.62543	6650000	-1.2340024e-07	81.38313	0.0007835515	-4.2119617	0.003196436	1.0553024	0.1496	1.0	7512.423329591751
665	298.684	258.18295	1026.1112	4.9274106	445.45	12.653888	4.456521	39.39066	-22.195425	6660000	1.3783574e-07	39.567944	-0.0004961961	-1.0878658	0.0031057072	1.2049415	0.17570001	1.0	7523.090955734253
666	508.66888	352.17514	1167.4539	41.522465	575.7692	14.184925	5.300314	46.310654	-39.027065	6670000	-1.0803342e-07	66.38121	0.0031783255	-1.7850924	0.0009335686	1.3393699	0.15380001	1.0	7533.933331489563
667	394.02008	243.54468	1017.0103	125.313095	666.6667	12.379394	4.442961	41.475105	-5.8687725	6680000	9.872019e-08	34.712746	0.0030690525	-2.2145753	0.0003656169	1.5085903	0.1825	1.0	7544.552581310272
668	336.5944	296.0156	936.7939	1.11030095e-05	414.33334	13.430031	5.911505	58.037655	-73.639595	6690000	-1.5133992e-07	76.50487	-0.0012236531	-9.435206	0.00066402764	1.540367	0.15439999	1.0	7555.104485988617
669	683.6291	350.41736	1303.7184	253.86055	732.125	13.596959	5.301059	39.00689	3.8272161	6700000	2.0489097e-07	39.314545	0.003585067	-1.1672573	0.0016038024	1.5475603	0.16659999	1.0	7565.781044483185
670	288.4459	185.57617	628.77075	26.981918	516.0	13.076986	5.579622	70.78824	-28.032518	6710000	-1.3038516e-07	49.027122	0.0025772252	-6.688586	3.542258e-05	1.9258084	0.1793	1.0	7576.3431894779205
671	482.20242	225.4303	902.9355	99.523026	714.2857	12.760865	4.9315796	57.748173	-9.662104	6720000	4.4703484e-08	39.284805	0.003728686	-0.29634666	0.00012847925	1.9943768	0.1761	1.0	7586.921774625778
672	302.43912	211.3584	756.70703	2.9980168	456.65	12.801916	6.984909	97.868866	-111.78815	6730000	3.7252903e-09	56.88232	0.0118270945	-4.0868464	0.00030287795	1.8582383	0.1727	1.0	7597.420056819916
673	282.15616	173.84412	612.30664	32.977737	588.9286	11.413544	5.066034	51.618195	1.9988575	6740000	-2.4959445e-07	34.358696	0.008508032	-5.2138762	0.00037387433	1.5796574	0.1855	1.0	7607.861217498779
674	216.63928	134.51262	522.33887	23.984083	479.1875	10.363559	4.9384184	45.769234	-39.490788	6750000	-5.476177e-07	47.969997	0.0031193406	-5.970648	0.00019609842	1.6613741	0.1852	1.0	7618.493033885956
675	307.11554	290.92886	1057.0211	23.983751	454.54544	11.998635	5.01756	43.336433	-22.83943	6760000	-2.9802322e-08	39.687973	0.011491239	-1.5405493	0.00013335585	1.8097575	0.17609999	1.0	7629.04231595993
676	359.0031	263.68356	1013.4668	41.971523	498.6111	13.211584	6.839419	57.46176	-40.196014	6770000	4.8428774e-08	61.939453	0.003134644	-5.391015	0.00035747362	1.9479929	0.1528	1.0	7639.59762597084
677	354.75146	217.67795	727.55383	23.618935	732.0	11.164153	7.216333	65.61769	-2.818617	6780000	1.0826625e-07	53.58825	0.007074273	-6.700862	0.0010815724	2.1161032	0.1866	1.0	7650.199279308319
678	321.90115	226.00116	828.4874	6.370728e-05	442.21054	12.105182	6.9691567	54.731068	-21.655231	6790000	-1.8626451e-07	51.88854	0.003966257	-3.054102	0.00025016867	1.873589	0.1617	1.0	7660.769115924835
679	266.53476	183.60114	867.474	56.96106	434.78262	12.508545	7.548318	71.94883	-7.08288	6800000	-1.2665987e-07	53.6663	0.009372836	-6.686923	0.00030846515	2.0860834	0.1762	1.0	7671.396495342255
680	335.64352	233.98618	775.25433	45.931396	554.6923	10.522647	4.3864837	41.34216	2.2310114	6810000	1.1641532e-07	17.792223	0.003561413	-0.14688921	0.00022643691	2.4136696	0.1912	1.0	7681.986679077148
681	287.28616	213.63199	798.37524	22.722471	502.0625	10.103192	5.9920354	42.827248	-7.6755695	6820000	2.1420419e-07	34.081333	0.0054240194	-0.52904797	0.00019196472	2.1776707	0.17879999	1.0	7692.400896310806
682	315.3058	200.6875	702.7052	86.93611	566.41174	11.100902	5.191837	47.615395	-1.9690632	6830000	-1.1920929e-07	30.318588	0.011064459	-0.44359684	0.0006176889	2.3924747	0.18349999	1.0	7703.20706319809
683	301.84995	276.7051	983.04694	29.979515	476.1905	11.677506	5.9586635	49.724472	-66.33828	6840000	-1.07102096e-07	44.75315	0.010948943	-7.1060076	0.00031585817	2.4106307	0.1725	1.0	7713.75382399559
684	178.70213	159.75389	645.644	5.9961934	319.45834	11.406869	6.6585383	84.448555	-12.1331415	6850000	-4.4703484e-08	47.362183	0.014644712	-7.7618275	0.00020237564	2.7957935	0.1848	1.0	7724.341386556625
685	313.64197	178.15564	679.0195	116.32484	518.125	11.789544	6.1502147	48.690018	-51.85057	6860000	-3.091991e-07	40.303143	0.0109841935	-1.9704838	0.00020879044	2.5941594	0.1736	1.0	7735.082006454468
686	349.85944	211.02373	765.9354	124.86464	675.1429	10.045401	4.3925505	46.948566	-8.014808	6870000	1.2665987e-07	19.538345	0.018762292	-1.8796253	0.00033834614	2.8785303	0.1959	1.0	7745.635245800018
687	335.14807	257.71988	917.4146	8.994334	500.0	11.132679	6.4909277	49.43552	-22.285059	6880000	1.7695129e-08	41.181484	0.011919586	-1.9950657	0.00038934467	2.6479816	0.173	1.0	7756.234389305115
688	385.85654	238.75858	830.5724	8.994135	600.0	11.141786	7.317148	53.06855	-80.10857	6890000	-1.3783574e-07	48.482834	0.004702632	-3.974577	0.00026517583	2.6570058	0.1726	1.0	7766.707473516464
689	236.27962	149.32407	558.6465	8.994131	352.96295	13.437478	6.955967	53.693775	-21.427132	6900000	-4.4703484e-08	52.09457	0.022980448	1091.8447	0.00063237856	6252.3955	0.1762	1.0	7777.164484500885
690	508.9887	406.32935	1280.5591	62.580956	702.9	-12.083368	12.532424	30.527853	-154.1707	6910000	-6.7055225e-08	878.80176	0.044711366	-585.3319	0.00055440445	1.5066254	0.1684	1.0	7787.824289798737
691	303.12286	218.3358	987.6855	17.01107	384.6154	3.4936218	7.469342	21.055964	-51.435196	6920000	-1.1920929e-07	232.64871	0.021344602	-100.54877	0.0014101953	1.2583506	0.16	1.0	7798.419719696045
692	370.84125	217.97989	842.5988	7.398452e-09	446.70587	8.559603	8.765556	39.67122	-127.75706	6930000	-1.4901161e-07	137.94125	0.026065107	-45.145138	0.032451652	1.3113067	0.1811	1.0	7809.035686969757
693	423.37515	342.46793	1167.0885	35.07883	503.26666	10.763018	6.7961698	29.404894	-74.92458	6940000	-1.1175871e-07	100.169	0.047502175	-23.958477	0.10078935	1.1830809	0.2362	1.0	7819.66246676445
694	588.89246	368.4944	1767.6655	263.016	489.73685	13.225762	5.319152	36.31203	-29.495863	6950000	8.195639e-08	162.11172	0.056528084	-32.480976	0.17176762	1.215623	0.2388	1.0	7830.319268941879
695	503.55157	323.10852	1117.0013	31.236265	454.54544	13.624185	7.0658336	38.041134	-38.733692	6960000	2.6077032e-08	138.14944	0.060752135	-29.432821	0.18246552	1.3308194	0.26380002	1.0	7841.228212594986
696	474.07986	285.9377	1055.2324	6.2072218e-06	417.41177	16.36601	4.3397226	35.32585	-58.703102	6970000	-1.2805685e-08	121.0399	0.05468431	-8.554058	0.22189125	1.1349385	0.254	1.0	7851.95001745224
697	533.4118	344.40094	1316.8635	36.53796	475.5625	17.015625	4.0235004	34.902252	-38.75426	6980000	-1.359731e-07	111.287415	0.050790988	-5.721733	0.23676316	1.3501855	0.2813	1.0	7862.667113780975
698	466.63086	355.03705	1415.2615	3.0088802e-06	473.53333	17.687988	4.336258	34.418446	-85.44328	6990000	-2.0861626e-07	72.73233	0.0616884	-12.91419	0.2393133	1.8600178	0.2926	1.0	7873.338179826736
699	806.415	570.7112	2098.9138	3.2319258e-10	588.2353	17.14103	3.782464	26.126638	-13.030645	7000000	3.7252903e-08	201.31952	0.06287104	-42.82702	0.30509752	0.9820929	0.24560001	1.0	7883.833382129669
700	413.05106	313.67102	1291.5765	1.7307183e-07	375.54544	21.194674	3.9349058	35.41152	-82.372665	7010000	-4.0978193e-08	89.95053	0.062271416	-11.890039	0.17574453	2.2618802	0.3099	1.0	7894.224961042404
701	768.9977	533.5165	1649.9413	160.1958	722.63635	19.933304	1.8060482	37.16852	-22.692198	7020000	-1.322478e-07	84.9882	0.10177759	-1.4143906	0.2995987	1.9612204	0.33429998	1.0	7904.721433877945
702	494.34882	462.09564	1713.3748	121.23502	391.85715	20.584919	1.9855932	33.1095	-12.332693	7030000	-4.5634806e-08	109.55942	0.079298176	-2.8172588	0.2500149	1.923687	0.3139	1.0	7915.223982334137
703	412.4893	281.4755	907.7538	5.9960456	384.6154	20.62033	2.7110188	35.739872	-42.59433	7040000	2.3655593e-07	78.552734	0.09301066	-3.4554615	0.2222467	2.3413813	0.3286	1.0	7925.663061618805
704	664.4002	572.7239	1935.44	44.96928	526.73334	20.068363	2.16045	36.82127	-13.140254	7050000	1.3969839e-07	98.98726	0.091491744	-5.176523	0.27860188	1.8371532	0.3335	1.0	7936.201285839081
705	644.6918	466.55783	1633.96	34.662544	580.125	21.071428	3.4225338	38.15776	-8.492477	7060000	3.259629e-08	79.58099	0.09581022	-1.6667023	0.20668206	2.033342	0.30480003	1.0	7946.647516012192
706	520.5089	346.72342	1228.4537	29.978672	536.94446	20.14461	5.0375338	42.16632	-43.927654	7070000	-8.195639e-08	77.71559	0.07054728	-13.588246	0.16149229	2.1706367	0.2841	1.0	7957.1261212825775
707	701.9956	332.6918	1646.9059	44.96937	588.2353	20.323566	1.7985609	33.144398	3.5656495	7080000	7.8231096e-08	73.08673	0.11086516	-3.3312569	0.27149493	1.9980803	0.32590002	1.0	7967.593039989471
708	551.9582	455.3873	1524.2184	98.07702	561.3125	20.65739	2.5563269	32.217625	-5.739717	7090000	-2.2724271e-07	53.45315	0.10276562	-2.5615864	0.21998112	2.184151	0.3359	1.0	7978.059474229813
709	380.25262	290.4118	1168.922	0.00013420713	348.78262	19.79644	3.025698	32.581654	-34.533146	7100000	-2.430752e-07	69.326256	0.12256917	-1.5444355	0.26058683	1.8563298	0.34350002	1.0	7988.481384754181
710	564.7291	461.10962	1519.0146	26.98168	471.15	20.528969	1.8703916	30.007517	-1.8367531	7110000	2.0395964e-07	85.48982	0.124325484	-1.8929291	0.2338376	2.189908	0.3384	1.0	7999.053249835968
711	579.4536	428.04086	1431.1002	90.604065	588.2353	20.609566	1.5655606	29.840088	4.9046564	7120000	-1.15484e-07	52.17227	0.09507054	-2.3033686	0.2595005	1.9247183	0.3578	1.0	8009.486870765686
712	872.6784	549.2835	1760.8182	208.99818	733.5833	20.263056	1.5517343	31.778503	6.0258965	7130000	-5.122274e-08	85.97771	0.0987004	-5.6408577	0.27498916	1.3966308	0.3319	1.0	8019.968334913254
713	654.4236	471.42514	1720.7622	207.4089	562.4375	21.430084	3.4127595	39.443012	-23.39034	7140000	6.3329935e-08	84.91188	0.077457525	-4.9246025	0.17364195	1.620541	0.27600002	1.0	8030.443690538406
714	489.04364	371.35114	1301.1744	20.984734	440.4	20.944906	4.6666355	39.651924	-27.363634	7150000	-7.171184e-08	59.38783	0.09154524	-4.428008	0.18071672	1.2569513	0.2941	1.0	8040.870535850525
715	694.2742	485.24023	1738.1465	63.51603	588.2353	21.059881	2.5128553	31.549059	3.629202	7160000	-1.6763806e-07	65.44832	0.14020377	-2.1250715	0.23980016	1.3656827	0.356	1.0	8051.246762037277
716	542.58167	449.7505	1331.7439	23.984	522.125	20.559607	4.9623785	39.03194	-25.485792	7170000	-1.2479722e-07	64.68304	0.09389439	-5.6028843	0.17834632	1.1659539	0.29700002	1.0	8061.659304380417
717	311.18124	310.9983	1251.2622	1.2721586e-06	343.75	16.61339	7.4998507	33.662155	-0.26394802	7180000	9.49949e-08	58.22464	0.08845796	-1.4449291	0.11124716	1.0368682	0.26099998	1.0	8072.156598806381
718	581.1216	307.61618	1155.3214	138.36032	674.1	16.489658	7.676859	30.884182	-1.2424517	7190000	-2.3283064e-09	58.716423	0.07342907	-2.2553787	0.12556323	0.7447244	0.24669999	1.0	8082.643924236298
719	279.31076	186.72495	713.43744	53.102787	285.7143	20.222557	5.649051	31.863764	-0.2782166	7200000	-1.5646219e-07	54.00869	0.05742398	-5.7900085	0.13916841	1.2181973	0.24769999	1.0	8093.112040758133
720	454.9125	293.2189	1024.9441	113.703865	557.05884	15.703984	7.103698	31.19304	-7.670545	7210000	1.8626451e-08	45.575497	0.038836017	-2.8534422	0.11180321	0.8210846	0.2193	1.0	8103.617945432663
721	192.65591	133.00775	449.37927	17.965485	425.5909	-6355.2285	20324.07	33.557613	-301289.75	7220000	3.4365803e-07	453626180.0	-0.00052647403	-448575040.0	0.06208416	0.9999534	0.2227	1.0	8114.0544090271
722	674.6853	582.9976	2549.4214	154.41042	513.17645	17.170446	11.11661	29.787743	-29.381414	7230000	-1.6391277e-07	160.69864	0.004272621	-6.868475	0.082934976	0.14916173	0.0915	1.0	8124.469758749008
723	679.5649	406.58356	1494.4838	147.22655	526.3158	16.846277	11.675284	37.343887	-29.438616	7240000	1.2200326e-07	155.014	0.006020085	-8.057438	0.0820905	0.13579205	0.1057	1.0	8134.874808073044
724	837.2214	561.04987	2456.9917	302.3249	636.6	19.46325	9.309259	37.625244	-26.515211	7250000	4.656613e-08	126.91376	-0.0044322065	-3.6294765	0.08710964	0.10100976	0.09990001	1.0	8145.321782827377
