Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
90	1136.8206	982.8938	3084.9275	56.83585	543.26666	483.61023	1440.0	20.0	40.746532	2.7262273	45.40616	15.607864	910000	1.4901161e-08	87.354675	-0.00023462623	-3.6478262	0.31920695	0.07830102	0.19940001	7.0	1139.9736750125885
91	977.37195	901.3981	3275.2856	1.2826683e-16	500.0	425.95245	1440.0	26.0	38.79574	4.8451266	47.810925	10.263783	920000	-7.450581e-09	203.63861	-0.0071148872	-19.44727	0.24699593	0.0043460233	0.0419	79.0	1154.099488735199
92	554.7141	521.33673	1931.4231	5.844208e-12	374.35294	352.24323	981.0	30.0	36.05244	6.9273915	44.485374	1.0685807	930000	2.2351742e-08	325.8117	-0.009034447	-122.74266	0.2698197	0.0060276454	0.0421	79.0	1167.766191959381
93	891.9124	814.22015	2484.3145	2.0033804e-09	439.58823	376.69067	1082.0	15.0	37.633972	7.039917	47.349358	-2.1583886	940000	-2.9802322e-08	187.8036	-8.362904e-05	-17.175877	0.49294102	0.14320111	0.3314	2.0	1180.0916786193848
94	1286.7767	882.2766	3108.3137	278.80182	648.6429	430.92517	1440.0	207.0	38.84797	3.8020623	43.68423	20.55618	950000	-7.450581e-09	88.43703	-0.006712871	-3.9358606	0.5670005	0.1944045	0.3911	1.0	1191.575539112091
95	1196.7513	1005.6492	3219.0205	1.504212e-15	588.2353	452.82065	1440.0	19.0	39.143963	3.0300899	43.077385	20.281786	960000	-7.450581e-09	107.555534	0.008163821	-2.5386543	0.2816077	0.116510175	0.25910002	1.0	1203.0238480567932
96	918.734	838.4299	3143.8352	5.6500764e-09	454.7	432.22427	1440.0	8.0	39.61145	3.5847332	43.72346	22.35453	970000	-3.7252903e-08	99.275055	0.011245724	-4.721756	0.416359	0.21055374	0.44820002	1.0	1215.0974349975586
97	831.213	559.14246	1692.6185	2.9e-39	419.1905	282.67172	960.0	19.0	37.244896	5.0277853	43.976753	7.118405	980000	-2.2351742e-08	164.90196	0.04407089	-23.313381	0.3603689	0.3432434	0.46600002	1.0	1226.5479118824005
98	1444.3938	1086.8735	3316.6714	5.760166e-10	755.63635	422.24838	1440.0	113.0	38.349068	4.9071164	46.30434	5.455439	990000	7.450581e-09	189.12183	0.04069379	-7.986431	0.12849282	0.07733686	0.1141	1.0	1237.691906452179
99	1074.2399	1057.9078	3253.9766	1.9e-39	526.3158	486.1937	1440.0	19.0	39.137638	4.125883	42.16748	14.189998	1000000	3.7252903e-08	116.006905	0.017456457	-5.167225	0.09106216	0.086246	0.1118	2.0	1249.2585470676422
100	956.8712	796.98047	2687.1777	4.8053134e-23	482.11765	409.7675	1440.0	9.0	40.05494	3.001551	43.869083	18.904764	1010000	-1.4901161e-08	133.2587	-0.0053774454	-3.9389076	0.10685919	0.01363017	0.0322	79.0	1262.795300245285
101	840.53296	768.7623	2683.8333	7.491421e-05	434.05884	364.60654	1429.0	18.0	37.531445	4.268418	43.590073	11.612275	1020000	2.2351742e-08	193.48824	-0.0042826273	-5.9057503	0.100097954	0.00072221237	0.025600001	79.0	1275.7313859462738
102	1321.6556	773.3394	2582.1077	44.09969	612.6667	363.55646	1315.0	16.0	39.783657	2.5867033	43.345715	18.605694	1030000	-1.4901161e-08	109.36647	-0.003919961	-11.070293	0.075951815	0.010212763	0.017900001	79.0	1288.5123143196106
103	760.368	680.9556	2313.4902	3e-40	370.37036	354.9696	1440.0	3.0	37.678055	4.2069573	46.262314	12.642119	1040000	2.2351742e-08	248.76709	-0.0027641803	-31.017414	0.12718731	0.0018522829	0.013	79.0	1301.229923248291
